rating_band,chart_id,record_count,player_count,best50_count,best50_user_count,band_user_count,user_count,profile_count,total_users_in_band,best50_rate,avg_achievement,median_achievement,sss_rate,sss_plus_rate,sssplus_rate,avg_chart_rating,max_chart_rating,title,difficulty,level,internal_level,chart_type,category,is_new,best50_section
15800-15999,CITRUS MONSTER__std__master,1,1,1,1,18,18,18,18,0.0556,100.0102,100.0102,1.0,0.0,0.0,313.0,313,CITRUS MONSTER,master,14,14.5,std,maimai,False,old
15800-15999,MarbleBlue.__dx__master,1,1,1,1,18,18,18,18,0.0556,100.2361,100.2361,1.0,0.0,0.0,313.0,313,MarbleBlue.,master,14,14.5,dx,オンゲキ＆CHUNITHM,False,old
15800-15999,Xaleid◆scopiX__dx__master,1,1,1,1,18,18,18,18,0.0556,99.5372,99.5372,0.0,0.0,0.0,312.0,312,Xaleid◆scopiX,master,14+,14.9,dx,maimai,False,new
15800-15999,ℝ∈Χ LUNATiCA__dx__master,1,1,1,1,18,18,18,18,0.0556,99.7408,99.7408,0.0,0.0,0.0,311.0,311,ℝ∈Χ LUNATiCA,master,14+,14.8,dx,maimai,False,old
15800-15999,華天月兎__dx__master,1,1,1,1,18,18,18,18,0.0556,100.1851,100.1851,1.0,0.0,0.0,311.0,311,華天月兎,master,14,14.4,dx,maimai,False,new
16000-16199,Zitronectar__dx__master,10,10,10,10,11,11,11,11,0.9091,100.6498,100.6134,1.0,1.0,1.0,321.0,321,Zitronectar,master,14,14.4,dx,オンゲキ＆CHUNITHM,False,new
16000-16199,Dazzle hop__dx__master,10,10,10,10,11,11,11,11,0.9091,100.6101,100.5792,1.0,1.0,1.0,319.0,319,Dazzle hop,master,14,14.2,dx,オンゲキ＆CHUNITHM,False,new
16000-16199,Destined Marionette__dx__master,10,10,10,10,11,11,11,11,0.9091,100.5919,100.5476,1.0,1.0,1.0,319.0,319,Destined Marionette,master,14,14.3,dx,ゲーム＆バラエティ,False,new
16000-16199,Synthesis.__dx__master,10,10,10,10,11,11,11,11,0.9091,100.6665,100.6452,1.0,1.0,1.0,317.0,317,Synthesis.,master,14,14.1,dx,ゲーム＆バラエティ,False,new
16000-16199,Retribution ～ Cycle of Redemption ～__dx__master,9,9,9,9,11,11,11,11,0.8182,100.593,100.558,1.0,1.0,1.0,324.0,324,Retribution ～ Cycle of Redemption ～,master,14,14.4,dx,ゲーム＆バラエティ,False,new
16000-16199,Revive The Rave__std__remaster,9,9,9,9,11,11,11,11,0.8182,100.6187,100.6236,1.0,1.0,1.0,324.0,324,Revive The Rave,remaster,14,14.4,std,maimai,False,old
16000-16199,Trick tear__dx__master,9,9,9,9,11,11,11,11,0.8182,100.6053,100.5408,1.0,1.0,1.0,324.0,324,Trick tear,master,14,14.4,dx,maimai,False,old
16000-16199,Hainuwele__dx__master,9,9,9,9,11,11,11,11,0.8182,100.6372,100.6257,1.0,1.0,1.0,321.0,321,Hainuwele,master,14,14.3,dx,オンゲキ＆CHUNITHM,False,old
16000-16199,MYTH Re：LEASE__dx__master,9,9,9,9,11,11,11,11,0.8182,100.5373,100.5218,1.0,0.8889,0.8889,324.5556,326,MYTH Re：LEASE,master,14,14.5,dx,ゲーム＆バラエティ,False,new
16000-16199,ATLAS RUSH__dx__master,9,9,9,9,11,11,11,11,0.8182,100.3477,100.3938,1.0,0.3333,0.3333,321.6667,330,ATLAS RUSH,master,14+,14.7,dx,maimai,False,new
16000-16199,Break The Speakers__dx__master,9,9,9,9,11,11,11,11,0.8182,100.2937,100.3723,1.0,0.3333,0.3333,321.5556,330,Break The Speakers,master,14+,14.7,dx,maimai,False,new
16000-16199,Energizing Flame__dx__master,8,8,8,8,11,11,11,11,0.7273,100.6172,100.6165,1.0,1.0,1.0,324.0,324,Energizing Flame,master,14,14.4,dx,maimai,False,old
16000-16199,GEOMETRIC DANCE__dx__master,8,8,8,8,11,11,11,11,0.7273,100.587,100.5668,1.0,1.0,1.0,324.0,324,GEOMETRIC DANCE,master,14,14.4,dx,オンゲキ＆CHUNITHM,False,old
16000-16199,YURUSHITE__dx__master,8,8,8,8,11,11,11,11,0.7273,100.5494,100.5443,1.0,1.0,1.0,324.0,324,YURUSHITE,master,14,14.4,dx,オンゲキ＆CHUNITHM,False,old
16000-16199,ほしぞらスペクタクル__dx__master,8,8,8,8,11,11,11,11,0.7273,100.5721,100.5474,1.0,1.0,1.0,324.0,324,ほしぞらスペクタクル,master,14,14.4,dx,maimai,False,old
16000-16199,SUPER AMBULANCE__dx__master,8,8,8,8,11,11,11,11,0.7273,100.6699,100.6337,1.0,1.0,1.0,321.0,321,SUPER AMBULANCE,master,14,14.3,dx,オンゲキ＆CHUNITHM,False,old
16000-16199,Falsum Atlantis.__dx__master,7,7,7,7,11,11,11,11,0.6364,100.5717,100.5543,1.0,1.0,1.0,326.0,326,Falsum Atlantis.,master,14,14.5,dx,オンゲキ＆CHUNITHM,False,old
16000-16199,#狂った民族２ PRAVARGYAZOOQA__dx__master,7,7,7,7,11,11,11,11,0.6364,100.5684,100.5181,1.0,1.0,1.0,324.0,324,#狂った民族２ PRAVARGYAZOOQA,master,14,14.4,dx,maimai,False,old
16000-16199,VSpook!__dx__master,7,7,7,7,11,11,11,11,0.6364,100.582,100.5949,1.0,1.0,1.0,321.0,321,VSpook!,master,14,14.3,dx,maimai,False,old
16000-16199,マツヨイナイトバグ__dx__remaster,7,7,7,7,11,11,11,11,0.6364,100.5884,100.5934,1.0,1.0,1.0,321.0,321,マツヨイナイトバグ,remaster,14,14.3,dx,東方Project,False,old
16000-16199,IMBRUED:FLUX__dx__master,7,7,7,7,11,11,11,11,0.6364,100.5911,100.5963,1.0,1.0,1.0,317.0,317,IMBRUED:FLUX,master,14,14.1,dx,maimai,False,new
16000-16199,おべんきょうたいむ__dx__master,7,7,7,7,11,11,11,11,0.6364,100.6436,100.6522,1.0,1.0,1.0,317.0,317,おべんきょうたいむ,master,14,14.1,dx,niconico＆ボーカロイド,False,new
16000-16199,雨露霜雪__dx__master,7,7,7,7,11,11,11,11,0.6364,100.4901,100.523,1.0,0.7143,0.7143,326.5714,330,雨露霜雪,master,14+,14.6,dx,maimai,False,old
16000-16199,天使光輪__dx__master,6,6,6,6,11,11,11,11,0.5455,100.5853,100.5487,1.0,1.0,1.0,324.0,324,天使光輪,master,14,14.4,dx,ゲーム＆バラエティ,False,old
16000-16199,MEGATON BLAST__dx__master,6,6,6,6,11,11,11,11,0.5455,100.5851,100.6061,1.0,1.0,1.0,321.0,321,MEGATON BLAST,master,14,14.3,dx,オンゲキ＆CHUNITHM,False,old
16000-16199,SQUAD-Phvntom-__dx__master,6,6,6,6,11,11,11,11,0.5455,100.6752,100.6028,1.0,1.0,1.0,321.0,321,SQUAD-Phvntom-,master,14,14.3,dx,オンゲキ＆CHUNITHM,False,old
16000-16199,Trrricksters!!__dx__master,6,6,6,6,11,11,11,11,0.5455,100.6034,100.5942,1.0,1.0,1.0,321.0,321,Trrricksters!!,master,14,14.3,dx,オンゲキ＆CHUNITHM,False,old
16000-16199,殿ッ！？ご乱心！？__dx__master,6,6,6,6,11,11,11,11,0.5455,100.6055,100.6233,1.0,1.0,1.0,319.0,319,殿ッ！？ご乱心！？,master,14,14.2,dx,maimai,False,new
16000-16199,Overjoy ★ OVERDOSE!!__dx__master,6,6,6,6,11,11,11,11,0.5455,100.5893,100.5996,1.0,1.0,1.0,317.0,317,Overjoy ★ OVERDOSE!!,master,14,14.2,dx,ゲーム＆バラエティ,False,new
16000-16199,MarbleBlue.__dx__master,5,5,5,5,11,11,11,11,0.4545,100.5793,100.5557,1.0,1.0,1.0,326.0,326,MarbleBlue.,master,14,14.5,dx,オンゲキ＆CHUNITHM,False,old
16000-16199,VIIIbit Explorer__std__master,5,5,5,5,11,11,11,11,0.4545,100.5633,100.5264,1.0,1.0,1.0,326.0,326,VIIIbit Explorer,master,14,14.5,std,maimai,False,old
16000-16199,Contrapasso -paradiso-__std__master,5,5,5,5,11,11,11,11,0.4545,100.5591,100.524,1.0,1.0,1.0,324.0,324,Contrapasso -paradiso-,master,14,14.4,std,maimai,False,old
16000-16199,Re：End of a Dream__dx__master,5,5,5,5,11,11,11,11,0.4545,100.5266,100.5176,1.0,1.0,1.0,324.0,324,Re：End of a Dream,master,14,14.4,dx,ゲーム＆バラエティ,False,old
16000-16199,スピカの天秤__dx__master,5,5,5,5,11,11,11,11,0.4545,100.6445,100.6266,1.0,1.0,1.0,324.0,324,スピカの天秤,master,14,14.4,dx,オンゲキ＆CHUNITHM,False,old
16000-16199,"""411Ψ892""__dx__master",5,5,5,5,11,11,11,11,0.4545,100.6706,100.6718,1.0,1.0,1.0,321.0,321,"""411Ψ892""",master,14,14.3,dx,maimai,False,old
16000-16199,Swift Swing__dx__master,5,5,5,5,11,11,11,11,0.4545,100.6145,100.5676,1.0,1.0,1.0,321.0,321,Swift Swing,master,14,14.3,dx,maimai,False,old
16000-16199,BULK UP (GAME EXCLUSIVE EDIT)__dx__master,5,5,5,5,11,11,11,11,0.4545,100.7031,100.6817,1.0,1.0,1.0,319.0,319,BULK UP (GAME EXCLUSIVE EDIT),master,14,14.2,dx,ゲーム＆バラエティ,False,old
16000-16199,忙シー日__dx__master,5,5,5,5,11,11,11,11,0.4545,100.6066,100.6102,1.0,1.0,1.0,319.0,319,忙シー日,master,14,14.2,dx,maimai,False,new
16000-16199,美夜月鏡__dx__master,5,5,5,5,11,11,11,11,0.4545,100.639,100.6751,1.0,1.0,1.0,319.0,319,美夜月鏡,master,14,14.1,dx,オンゲキ＆CHUNITHM,False,old
16000-16199,Åntinomiε__dx__master,5,5,5,5,11,11,11,11,0.4545,100.3433,100.4297,1.0,0.0,0.0,315.8,316,Åntinomiε,master,14+,14.6,dx,maimai,False,new
16000-16199,BATTLE NO.1__dx__master,4,4,4,4,11,11,11,11,0.3636,100.6072,100.615,1.0,1.0,1.0,326.0,326,BATTLE NO.1,master,14,14.5,dx,ゲーム＆バラエティ,False,old
16000-16199,Raven Emperor__dx__master,4,4,4,4,11,11,11,11,0.3636,100.637,100.6353,1.0,1.0,1.0,326.0,326,Raven Emperor,master,14,14.5,dx,maimai,False,old
16000-16199,"Sqlupp (Camellia's ""Sqleipd*Hiytex"" Remix)__dx__master",4,4,4,4,11,11,11,11,0.3636,100.5192,100.5105,1.0,1.0,1.0,326.0,326,"Sqlupp (Camellia's ""Sqleipd*Hiytex"" Remix)",master,14,14.5,dx,maimai,False,old
16000-16199,Alea jacta est!__std__master,4,4,4,4,11,11,11,11,0.3636,100.5758,100.5748,1.0,1.0,1.0,324.0,324,Alea jacta est!,master,14,14.4,std,maimai,False,old
16000-16199,QuiQ__dx__master,4,4,4,4,11,11,11,11,0.3636,100.5998,100.604,1.0,1.0,1.0,324.0,324,QuiQ,master,14,14.4,dx,maimai,False,old
16000-16199,UniTas__dx__master,4,4,4,4,11,11,11,11,0.3636,100.5364,100.535,1.0,1.0,1.0,324.0,324,UniTas,master,14,14.4,dx,maimai,False,old
16000-16199,Climax__dx__master,4,4,4,4,11,11,11,11,0.3636,100.5506,100.5462,1.0,1.0,1.0,321.0,321,Climax,master,14,14.3,dx,オンゲキ＆CHUNITHM,False,old
16000-16199,DEVOTION__dx__master,4,4,4,4,11,11,11,11,0.3636,100.5985,100.5941,1.0,1.0,1.0,321.0,321,DEVOTION,master,14,14.3,dx,maimai,False,old
16000-16199,Xenovcipher__dx__master,4,4,4,4,11,11,11,11,0.3636,100.5635,100.565,1.0,1.0,1.0,321.0,321,Xenovcipher,master,14,14.3,dx,maimai,False,old
16000-16199,ニルヴの心臓__dx__master,4,4,4,4,11,11,11,11,0.3636,100.5878,100.5905,1.0,1.0,1.0,321.0,321,ニルヴの心臓,master,14,14.3,dx,ゲーム＆バラエティ,False,new
16000-16199,AFTER PANDORA__std__master,4,4,4,4,11,11,11,11,0.3636,100.6922,100.6808,1.0,1.0,1.0,319.0,319,AFTER PANDORA,master,14,14.2,std,maimai,False,new
16000-16199,Chronomia__dx__master,4,4,4,4,11,11,11,11,0.3636,100.6318,100.6198,1.0,1.0,1.0,319.0,319,Chronomia,master,14,14.2,dx,ゲーム＆バラエティ,False,old
16000-16199,Cthugha__dx__master,4,4,4,4,11,11,11,11,0.3636,100.6347,100.6303,1.0,1.0,1.0,319.0,319,Cthugha,master,14,14.2,dx,ゲーム＆バラエティ,False,old
16000-16199,デッドマンズバラッド__dx__master,4,4,4,4,11,11,11,11,0.3636,100.5866,100.5866,1.0,1.0,1.0,319.0,319,デッドマンズバラッド,master,14,14.2,dx,niconico＆ボーカロイド,False,old
16000-16199,JINGLE DEATH__dx__master,4,4,4,4,11,11,11,11,0.3636,100.577,100.5849,1.0,1.0,1.0,317.0,317,JINGLE DEATH,master,14,14.1,dx,ゲーム＆バラエティ,False,new
16000-16199,WiPE OUT MEMORIES__dx__master,4,4,4,4,11,11,11,11,0.3636,100.4053,100.4784,1.0,0.5,0.5,326.5,333,WiPE OUT MEMORIES,master,14+,14.8,dx,maimai,False,old
16000-16199,Cryptarithm__dx__master,4,4,4,4,11,11,11,11,0.3636,100.3775,100.3918,1.0,0.5,0.5,323.75,330,Cryptarithm,master,14+,14.6,dx,maimai,False,old
16000-16199,ラストピースに祝福と栄光を__dx__master,4,4,4,4,11,11,11,11,0.3636,100.4608,100.4748,1.0,0.5,0.5,322.0,328,ラストピースに祝福と栄光を,master,14+,14.6,dx,オンゲキ＆CHUNITHM,False,new
16000-16199,Credits__std__master,3,3,3,3,11,11,11,11,0.2727,100.6392,100.6843,1.0,1.0,1.0,328.0,328,Credits,master,14+,14.6,std,ゲーム＆バラエティ,False,old
16000-16199,ViRTUS__dx__master,3,3,3,3,11,11,11,11,0.2727,100.5748,100.5782,1.0,1.0,1.0,328.0,328,ViRTUS,master,14+,14.6,dx,maimai,False,old
16000-16199,Λzure Vixen__dx__master,3,3,3,3,11,11,11,11,0.2727,100.5254,100.5266,1.0,1.0,1.0,328.0,328,Λzure Vixen,master,14+,14.6,dx,オンゲキ＆CHUNITHM,False,old
16000-16199,脳天直撃__dx__master,3,3,3,3,11,11,11,11,0.2727,100.5223,100.5222,1.0,1.0,1.0,328.0,328,脳天直撃,master,14+,14.6,dx,オンゲキ＆CHUNITHM,False,old
16000-16199,Aegleseeker__dx__master,3,3,3,3,11,11,11,11,0.2727,100.6121,100.5816,1.0,1.0,1.0,326.0,326,Aegleseeker,master,14,14.5,dx,ゲーム＆バラエティ,False,old
16000-16199,Bloody Trail__dx__master,3,3,3,3,11,11,11,11,0.2727,100.5708,100.5514,1.0,1.0,1.0,326.0,326,Bloody Trail,master,14,14.5,dx,maimai,False,old
16000-16199,FUJIN Rumble__std__master,3,3,3,3,11,11,11,11,0.2727,100.5539,100.5761,1.0,1.0,1.0,326.0,326,FUJIN Rumble,master,14,14.5,std,ゲーム＆バラエティ,False,old
16000-16199,Oshama Scramble!__std__master,3,3,3,3,11,11,11,11,0.2727,100.58,100.5449,1.0,1.0,1.0,326.0,326,Oshama Scramble!,master,14,14.5,std,maimai,False,old
16000-16199,QUATTUORUX__dx__master,3,3,3,3,11,11,11,11,0.2727,100.5723,100.5424,1.0,1.0,1.0,326.0,326,QUATTUORUX,master,14,14.5,dx,ゲーム＆バラエティ,False,old
16000-16199,初音ミクの消失__dx__master,3,3,3,3,11,11,11,11,0.2727,100.6263,100.5592,1.0,1.0,1.0,326.0,326,初音ミクの消失,master,14,14.5,dx,niconico＆ボーカロイド,False,old
16000-16199,PUPA__dx__master,3,3,3,3,11,11,11,11,0.2727,100.529,100.5289,1.0,1.0,1.0,324.0,324,PUPA,master,14,14.4,dx,ゲーム＆バラエティ,False,old
16000-16199,"≠彡""/了→__dx__master",3,3,3,3,11,11,11,11,0.2727,100.6091,100.5632,1.0,1.0,1.0,324.0,324,"≠彡""/了→",master,14,14.4,dx,maimai,False,old
16000-16199,Blows Up Everything__dx__remaster,3,3,3,3,11,11,11,11,0.2727,100.5506,100.5131,1.0,1.0,1.0,321.0,321,Blows Up Everything,remaster,14,14.3,dx,maimai,False,old
16000-16199,Galaxy Blaster__dx__master,3,3,3,3,11,11,11,11,0.2727,100.7097,100.7689,1.0,1.0,1.0,321.0,321,Galaxy Blaster,master,14,14.3,dx,オンゲキ＆CHUNITHM,False,new
16000-16199,HERA__std__master,3,3,3,3,11,11,11,11,0.2727,100.574,100.5503,1.0,1.0,1.0,321.0,321,HERA,master,14,14.3,std,maimai,False,old
16000-16199,N3V3R G3T OV3R__dx__master,3,3,3,3,11,11,11,11,0.2727,100.6232,100.5831,1.0,1.0,1.0,321.0,321,N3V3R G3T OV3R,master,14,14.3,dx,maimai,False,old
16000-16199,STEEL TRANSONIC__dx__master,3,3,3,3,11,11,11,11,0.2727,100.6034,100.5901,1.0,1.0,1.0,321.0,321,STEEL TRANSONIC,master,14,14.3,dx,maimai,False,old
16000-16199,Schwarzschild__std__master,3,3,3,3,11,11,11,11,0.2727,100.5736,100.5348,1.0,1.0,1.0,321.0,321,Schwarzschild,master,14,14.3,std,maimai,False,old
16000-16199,チエルカ／エソテリカ__dx__master,3,3,3,3,11,11,11,11,0.2727,100.6036,100.6103,1.0,1.0,1.0,321.0,321,チエルカ／エソテリカ,master,14,14.3,dx,maimai,False,old
16000-16199,電光石火__dx__master,3,3,3,3,11,11,11,11,0.2727,100.6428,100.6333,1.0,1.0,1.0,321.0,321,電光石火,master,14,14.3,dx,オンゲキ＆CHUNITHM,False,old
16000-16199,Grievous Lady__dx__master,3,3,3,3,11,11,11,11,0.2727,100.6402,100.6449,1.0,1.0,1.0,319.0,319,Grievous Lady,master,14,14.2,dx,ゲーム＆バラエティ,False,old
16000-16199,きたさいたま2000__std__master,3,3,3,3,11,11,11,11,0.2727,100.5701,100.5853,1.0,1.0,1.0,319.0,319,きたさいたま2000,master,14,14.2,std,ゲーム＆バラエティ,False,old
16000-16199,勦滅__dx__master,3,3,3,3,11,11,11,11,0.2727,100.5734,100.5613,1.0,1.0,1.0,319.0,319,勦滅,master,14,14.2,dx,maimai,False,old
16000-16199,Eureka__dx__master,3,3,3,3,11,11,11,11,0.2727,100.5792,100.5797,1.0,1.0,1.0,317.0,317,Eureka,master,14,14.1,dx,ゲーム＆バラエティ,False,new
16000-16199,鬼女紅妖__dx__master,3,3,3,3,11,11,11,11,0.2727,100.6169,100.5962,1.0,1.0,1.0,317.0,317,鬼女紅妖,master,14,14.1,dx,maimai,False,new
16000-16199,DATAERR0R__dx__master,3,3,3,3,11,11,11,11,0.2727,100.5783,100.5751,1.0,1.0,1.0,315.0,315,DATAERR0R,master,14,14.0,dx,ゲーム＆バラエティ,False,new
16000-16199,Ref:rain (for 7th Heaven)__dx__master,3,3,3,3,11,11,11,11,0.2727,100.6741,100.5869,1.0,1.0,1.0,315.0,315,Ref:rain (for 7th Heaven),master,14,14.0,dx,maimai,False,new
16000-16199,Unwelcome School__dx__remaster,3,3,3,3,11,11,11,11,0.2727,100.6014,100.5937,1.0,1.0,1.0,315.0,315,Unwelcome School,remaster,14,14.1,dx,ゲーム＆バラエティ,False,new
16000-16199,LAMIA__dx__master,3,3,3,3,11,11,11,11,0.2727,100.3355,100.2769,1.0,0.3333,0.3333,321.6667,330,LAMIA,master,14+,14.7,dx,オンゲキ＆CHUNITHM,False,old
16000-16199,Glorious Crown__std__master,3,3,3,3,11,11,11,11,0.2727,100.2881,100.2336,1.0,0.0,0.0,320.3333,321,Glorious Crown,master,14+,14.8,std,maimai,False,old
16000-16199,Customized Justice__dx__master,3,3,3,3,11,11,11,11,0.2727,100.1789,100.1057,1.0,0.0,0.0,319.6667,320,Customized Justice,master,14+,14.8,dx,maimai,False,new
16000-16199,VERTeX (rintaro soma deconstructed remix)__dx__master,2,2,2,2,11,11,11,11,0.1818,100.5721,100.5721,1.0,1.0,1.0,328.0,328,VERTeX (rintaro soma deconstructed remix),master,14+,14.6,dx,maimai,False,old
16000-16199,神威__dx__master,2,2,2,2,11,11,11,11,0.1818,100.5953,100.5953,1.0,1.0,1.0,328.0,328,神威,master,14+,14.6,dx,ゲーム＆バラエティ,False,old
16000-16199,BIRTH__dx__master,2,2,2,2,11,11,11,11,0.1818,100.6732,100.6732,1.0,1.0,1.0,326.0,326,BIRTH,master,14,14.5,dx,maimai,False,old
16000-16199,Dragoon__std__remaster,2,2,2,2,11,11,11,11,0.1818,100.5792,100.5792,1.0,1.0,1.0,326.0,326,Dragoon,remaster,14,14.5,std,maimai,False,old
16000-16199,ouroboros -twin stroke of the end-__dx__master,2,2,2,2,11,11,11,11,0.1818,100.5563,100.5563,1.0,1.0,1.0,326.0,326,ouroboros -twin stroke of the end-,master,14,14.5,dx,ゲーム＆バラエティ,False,old
16000-16199,CO5M1C R4ILR0AD__dx__master,2,2,2,2,11,11,11,11,0.1818,100.6096,100.6096,1.0,1.0,1.0,324.0,324,CO5M1C R4ILR0AD,master,14,14.4,dx,ゲーム＆バラエティ,False,old
16000-16199,Deicide__dx__master,2,2,2,2,11,11,11,11,0.1818,100.673,100.673,1.0,1.0,1.0,324.0,324,Deicide,master,14,14.4,dx,maimai,False,old
16000-16199,FLUFFY FLASH__dx__master,2,2,2,2,11,11,11,11,0.1818,100.5623,100.5623,1.0,1.0,1.0,324.0,324,FLUFFY FLASH,master,14,14.4,dx,オンゲキ＆CHUNITHM,False,old
16000-16199,Rising on the horizon__dx__master,2,2,2,2,11,11,11,11,0.1818,100.544,100.544,1.0,1.0,1.0,324.0,324,Rising on the horizon,master,14,14.4,dx,maimai,False,old
16000-16199,Party☆People☆Princess__dx__master,2,2,2,2,11,11,11,11,0.1818,100.6596,100.6596,1.0,1.0,1.0,321.0,321,Party☆People☆Princess,master,14,14.3,dx,maimai,False,old
16000-16199,地球__dx__master,2,2,2,2,11,11,11,11,0.1818,100.5973,100.5973,1.0,1.0,1.0,321.0,321,地球,master,14,14.3,dx,maimai,False,old
16000-16199,インパアフェクシオン・ホワイトガアル__dx__master,2,2,2,2,11,11,11,11,0.1818,100.5914,100.5914,1.0,1.0,1.0,319.0,319,インパアフェクシオン・ホワイトガアル,master,14,14.2,dx,オンゲキ＆CHUNITHM,False,old
16000-16199,ミラクルポップ☆アドベンチャー!!!!!__dx__master,2,2,2,2,11,11,11,11,0.1818,100.5936,100.5936,1.0,1.0,1.0,319.0,319,ミラクルポップ☆アドベンチャー!!!!!,master,14,14.2,dx,ゲーム＆バラエティ,False,old
16000-16199,蜘蛛の糸__dx__master,2,2,2,2,11,11,11,11,0.1818,100.5681,100.5681,1.0,1.0,1.0,319.0,319,蜘蛛の糸,master,14,14.2,dx,オンゲキ＆CHUNITHM,False,old
16000-16199,FLΛME/FRΦST__dx__master,2,2,2,2,11,11,11,11,0.1818,100.3569,100.3569,1.0,0.5,0.5,326.5,333,FLΛME/FRΦST,master,14+,14.8,dx,maimai,False,new
16000-16199,VERTeX__std__master,2,2,2,2,11,11,11,11,0.1818,100.344,100.344,1.0,0.5,0.5,323.5,330,VERTeX,master,14+,14.7,std,maimai,False,old
16000-16199,Heavenly Blast__dx__master,2,2,2,2,11,11,11,11,0.1818,100.1657,100.1657,1.0,0.0,0.0,319.5,320,Heavenly Blast,master,14+,14.8,dx,maimai,False,old
16000-16199,封焔の135秒__dx__master,2,2,2,2,11,11,11,11,0.1818,100.0994,100.0994,1.0,0.0,0.0,319.5,320,封焔の135秒,master,14+,14.8,dx,maimai,False,old
16000-16199,SILENT BLUE__std__master,1,1,1,1,11,11,11,11,0.0909,100.5233,100.5233,1.0,1.0,1.0,333.0,333,SILENT BLUE,master,14+,14.8,std,maimai,False,old
16000-16199,Re:Unknown X__dx__master,1,1,1,1,11,11,11,11,0.0909,100.6111,100.6111,1.0,1.0,1.0,330.0,330,Re:Unknown X,master,14+,14.7,dx,東方Project,False,old
16000-16199,BLACK SWAN__dx__master,1,1,1,1,11,11,11,11,0.0909,100.5202,100.5202,1.0,1.0,1.0,328.0,328,BLACK SWAN,master,14+,14.6,dx,maimai,False,old
16000-16199,IF:U__dx__master,1,1,1,1,11,11,11,11,0.0909,100.5051,100.5051,1.0,1.0,1.0,328.0,328,IF:U,master,14+,14.6,dx,maimai,False,old
16000-16199,TiamaT:F minor__std__master,1,1,1,1,11,11,11,11,0.0909,100.5607,100.5607,1.0,1.0,1.0,328.0,328,TiamaT:F minor,master,14+,14.6,std,オンゲキ＆CHUNITHM,False,old
16000-16199,Titania__dx__master,1,1,1,1,11,11,11,11,0.0909,100.5184,100.5184,1.0,1.0,1.0,328.0,328,Titania,master,14+,14.6,dx,オンゲキ＆CHUNITHM,False,old
16000-16199,mystique as iris__dx__master,1,1,1,1,11,11,11,11,0.0909,100.5704,100.5704,1.0,1.0,1.0,328.0,328,mystique as iris,master,14+,14.6,dx,maimai,False,old
16000-16199,源平大戦絵巻テーマソング__std__remaster,1,1,1,1,11,11,11,11,0.0909,100.5014,100.5014,1.0,1.0,1.0,328.0,328,源平大戦絵巻テーマソング,remaster,14+,14.6,std,ゲーム＆バラエティ,False,old
16000-16199,超熊猫的周遊記（ワンダーパンダートラベラー）__dx__master,1,1,1,1,11,11,11,11,0.0909,100.5556,100.5556,1.0,1.0,1.0,328.0,328,超熊猫的周遊記（ワンダーパンダートラベラー）,master,14+,14.6,dx,maimai,False,old
16000-16199,Axeria__std__master,1,1,1,1,11,11,11,11,0.0909,100.5555,100.5555,1.0,1.0,1.0,326.0,326,Axeria,master,14,14.5,std,maimai,False,old
16000-16199,RondeauX of RagnaroQ__dx__master,1,1,1,1,11,11,11,11,0.0909,100.5648,100.5648,1.0,1.0,1.0,326.0,326,RondeauX of RagnaroQ,master,14,14.5,dx,maimai,False,old
16000-16199,otorii INNOVATED -[i]3-__dx__master,1,1,1,1,11,11,11,11,0.0909,100.5749,100.5749,1.0,1.0,1.0,326.0,326,otorii INNOVATED -[i]3-,master,14,14.5,dx,オンゲキ＆CHUNITHM,False,old
16000-16199,アポカリプスに反逆の焔を焚べろ__dx__master,1,1,1,1,11,11,11,11,0.0909,100.5483,100.5483,1.0,1.0,1.0,326.0,326,アポカリプスに反逆の焔を焚べろ,master,14,14.5,dx,maimai,False,old
16000-16199,ヤミナベ!!!!__dx__master,1,1,1,1,11,11,11,11,0.0909,100.6011,100.6011,1.0,1.0,1.0,326.0,326,ヤミナベ!!!!,master,14,14.5,dx,niconico＆ボーカロイド,False,new
16000-16199,最強STRONGER__dx__master,1,1,1,1,11,11,11,11,0.0909,100.6165,100.6165,1.0,1.0,1.0,326.0,326,最強STRONGER,master,14,14.5,dx,ゲーム＆バラエティ,False,old
16000-16199,ARAIS__dx__master,1,1,1,1,11,11,11,11,0.0909,100.515,100.515,1.0,1.0,1.0,324.0,324,ARAIS,master,14,14.4,dx,maimai,False,old
16000-16199,Abstruse Dilemma__dx__master,1,1,1,1,11,11,11,11,0.0909,100.5577,100.5577,1.0,1.0,1.0,324.0,324,Abstruse Dilemma,master,14,14.5,dx,ゲーム＆バラエティ,False,old
