profile_id,profile_url,rating,rating_band,chart_id,song_id,title,displayed_title,difficulty,level,internal_level,chart_type,achievement,rank,chart_rating,calculated_chart_rating,best50_section,category,song_version,chart_version,is_new
ta_chang,https://maimai.shiftpsh.com/profile/ta_chang/home,15617,15500-15999,INFiNiTE ENERZY -Overdoze-__dx__master,INFiNiTE ENERZY -Overdoze-,INFiNiTE ENERZY -Overdoze-,INFiNiTE ENERZY -Overdoze-,master,14,14.0,dx,100.6247,SSS+,315,315,old,ゲーム＆バラエティ,,,False
ta_chang,https://maimai.shiftpsh.com/profile/ta_chang/home,15617,15500-15999,ULTRA SYNERGY MATRIX__dx__master,ULTRA SYNERGY MATRIX,ULTRA SYNERGY MATRIX,ULTRA SYNERGY MATRIX,master,14,14.0,dx,100.6007,SSS+,315,315,old,ゲーム＆バラエティ,,,False
ta_chang,https://maimai.shiftpsh.com/profile/ta_chang/home,15617,15500-15999,Luminaria__dx__master,Luminaria,Luminaria,Luminaria,master,14,14.0,dx,100.5549,SSS+,315,315,old,ゲーム＆バラエティ,,,False
ta_chang,https://maimai.shiftpsh.com/profile/ta_chang/home,15617,15500-15999,一か罰__dx__remaster,一か罰,一か罰,一か罰,remaster,14,14.0,dx,100.5346,SSS+,315,315,old,maimai,,,False
ta_chang,https://maimai.shiftpsh.com/profile/ta_chang/home,15617,15500-15999,パラマウント☆ショータイム！！__dx__master,パラマウント☆ショータイム！！,パラマウント☆ショータイム！！,パラマウント☆ショータイム!!,master,14,14.0,dx,100.5331,SSS+,315,315,old,maimai,,,False
ta_chang,https://maimai.shiftpsh.com/profile/ta_chang/home,15617,15500-15999,Beat Opera op.1__dx__master,Beat Opera op.1,Beat Opera op.1,Beat Opera op.1,master,14,14.0,dx,100.5284,SSS+,315,315,old,maimai,,,False
ta_chang,https://maimai.shiftpsh.com/profile/ta_chang/home,15617,15500-15999,幸せになれる隠しコマンドがあるらしい__std__master,幸せになれる隠しコマンドがあるらしい,幸せになれる隠しコマンドがあるらしい,幸せになれる隠しコマンドがあるらしい,master,14,14.0,std,100.528,SSS+,315,315,old,niconico＆ボーカロイド,,,False
ta_chang,https://maimai.shiftpsh.com/profile/ta_chang/home,15617,15500-15999,Caterpillar Song__dx__master,Caterpillar Song,Caterpillar Song,Caterpillar Song,master,13+,13.9,dx,101.0,SSS+,313,312,old,ゲーム＆バラエティ,,,False
ta_chang,https://maimai.shiftpsh.com/profile/ta_chang/home,15617,15500-15999,Last Samurai__dx__master,Last Samurai,Last Samurai,Last Samurai,master,13+,13.9,dx,101.0,SSS+,313,312,old,maimai,,,False
ta_chang,https://maimai.shiftpsh.com/profile/ta_chang/home,15617,15500-15999,病み垢ステロイド__dx__master,病み垢ステロイド,病み垢ステロイド,病み垢ステロイド,master,13+,13.8,dx,100.9785,SSS+,313,310,old,niconico＆ボーカロイド,,,False
ta_chang,https://maimai.shiftpsh.com/profile/ta_chang/home,15617,15500-15999,Strange Bar__dx__master,Strange Bar,Strange Bar,Strange Bar,master,13+,13.9,dx,100.6862,SSS+,312,312,old,ゲーム＆バラエティ,,,False
ta_chang,https://maimai.shiftpsh.com/profile/ta_chang/home,15617,15500-15999,四月の雨__std__master,四月の雨,四月の雨,四月の雨,master,13+,13.9,std,100.6515,SSS+,312,312,old,maimai,,,False
ta_chang,https://maimai.shiftpsh.com/profile/ta_chang/home,15617,15500-15999,熱異常__dx__remaster,熱異常,熱異常,熱異常,remaster,13+,13.9,dx,100.6046,SSS+,312,312,old,niconico＆ボーカロイド,,,False
ta_chang,https://maimai.shiftpsh.com/profile/ta_chang/home,15617,15500-15999,LiftOff__dx__master,LiftOff,LiftOff,LiftOff,master,13+,13.9,dx,100.5998,SSS+,312,312,old,オンゲキ＆CHUNITHM,,,False
ta_chang,https://maimai.shiftpsh.com/profile/ta_chang/home,15617,15500-15999,GRÄNDIR__dx__master,GRÄNDIR,GRÄNDIR,GRÄNDIR,master,13+,13.9,dx,100.5413,SSS+,312,312,old,maimai,,,False
ta_chang,https://maimai.shiftpsh.com/profile/ta_chang/home,15617,15500-15999,Trick tear__dx__master,Trick tear,Trick tear,Trick tear,master,14,14.4,dx,100.2663,SSS,311,311,old,maimai,,,False
ta_chang,https://maimai.shiftpsh.com/profile/ta_chang/home,15617,15500-15999,花と、雪と、ドラムンベース。__std__remaster,花と、雪と、ドラムンベース。,花と、雪と、ドラムンベース。,花と、雪と、ドラムンベース。,remaster,13+,13.8,std,101.0,SSS+,311,310,old,maimai,,,False
ta_chang,https://maimai.shiftpsh.com/profile/ta_chang/home,15617,15500-15999,enchanted wanderer__dx__master,enchanted wanderer,enchanted wanderer,enchanted wanderer,master,13+,13.8,dx,100.9722,SSS+,311,310,old,maimai,,,False
ta_chang,https://maimai.shiftpsh.com/profile/ta_chang/home,15617,15500-15999,Rodeo Machine__std__master,Rodeo Machine,Rodeo Machine,Rodeo Machine,master,13+,13.8,std,100.9687,SSS+,311,310,old,POPS＆アニメ,,,False
ta_chang,https://maimai.shiftpsh.com/profile/ta_chang/home,15617,15500-15999,Doll Judgment__std__master,Doll Judgment,Doll Judgment,Doll Judgment,master,13+,13.8,std,100.7372,SSS+,310,310,old,東方Project,,,False
ta_chang,https://maimai.shiftpsh.com/profile/ta_chang/home,15617,15500-15999,ぼくたちいつでも　しゅわっしゅわ！__dx__remaster,ぼくたちいつでも　しゅわっしゅわ！,ぼくたちいつでも　しゅわっしゅわ！,ぼくたちいつでも しゅわっしゅわ!,remaster,13+,13.8,dx,100.6717,SSS+,310,310,old,maimai,,,False
ta_chang,https://maimai.shiftpsh.com/profile/ta_chang/home,15617,15500-15999,偉大なる悪魔は実は大天使パトラちゃん様なのだ！__dx__master,偉大なる悪魔は実は大天使パトラちゃん様なのだ！,偉大なる悪魔は実は大天使パトラちゃん様なのだ！,偉大なる悪魔は実は大天使パトラちゃん様なのだ!,master,13+,13.8,dx,100.6641,SSS+,310,310,old,POPS＆アニメ,,,False
ta_chang,https://maimai.shiftpsh.com/profile/ta_chang/home,15617,15500-15999,にじよめちゃん体操第一億__std__master,にじよめちゃん体操第一億,にじよめちゃん体操第一億,にじよめちゃん体操第一億,master,13+,13.8,std,100.6422,SSS+,310,310,old,POPS＆アニメ,,,False
ta_chang,https://maimai.shiftpsh.com/profile/ta_chang/home,15617,15500-15999,Nyan Cat EX__std__master,Nyan Cat EX,Nyan Cat EX,Nyan Cat EX,master,13+,13.8,std,100.6365,SSS+,310,310,old,niconico＆ボーカロイド,,,False
ta_chang,https://maimai.shiftpsh.com/profile/ta_chang/home,15617,15500-15999,Selector__std__master,Selector,Selector,Selector,master,13+,13.8,std,100.6121,SSS+,310,310,old,maimai,,,False
ta_chang,https://maimai.shiftpsh.com/profile/ta_chang/home,15617,15500-15999,Last Kingdom__dx__master,Last Kingdom,Last Kingdom,Last Kingdom,master,13+,13.8,dx,100.5997,SSS+,310,310,old,オンゲキ＆CHUNITHM,,,False
ta_chang,https://maimai.shiftpsh.com/profile/ta_chang/home,15617,15500-15999,ずんだパーリナイ__dx__master,ずんだパーリナイ,ずんだパーリナイ,ずんだパーリナイ,master,13+,13.7,dx,100.5842,SSS+,310,308,old,niconico＆ボーカロイド,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,Synthesis.__dx__master,Synthesis.,Synthesis.,Synthesis.,master,14,14.1,dx,100.598,SSS+,317,317,new,ゲーム＆バラエティ,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,DATAERR0R__dx__master,DATAERR0R,DATAERR0R,DATAERR0R,master,14,14.0,dx,100.5044,SSS+,315,315,new,ゲーム＆バラエティ,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,MYTH Re：LEASE__dx__master,MYTH Re：LEASE,MYTH Re：LEASE,MYTH Re:LEASE,master,14,14.5,dx,100.3562,SSS,314,314,new,ゲーム＆バラエティ,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,NO ONE YES MAN__dx__master,NO ONE YES MAN,NO ONE YES MAN,NO ONE YES MAN,master,13+,13.9,dx,100.8112,SSS+,312,312,new,ゲーム＆バラエティ,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,超最終鬼畜妹フランドール・S__dx__master,超最終鬼畜妹フランドール・S,超最終鬼畜妹フランドール・S,超最終鬼畜妹フランドール・S,master,13+,13.9,dx,100.5643,SSS+,312,312,new,東方Project,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,Retribution ～ Cycle of Redemption ～__dx__master,Retribution ～ Cycle of Redemption ～,Retribution ～ Cycle of Redemption ～,Retribution ~ Cycle of Redemption ~,master,14,14.4,dx,100.0948,SSS,311,311,new,ゲーム＆バラエティ,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,Customized Justice__dx__master,Customized Justice,Customized Justice,Customized Justice,master,14+,14.8,dx,99.5165,SS+,310,310,new,maimai,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,Luminescence__dx__master,Luminescence,Luminescence,Luminescence,master,13+,13.8,dx,100.7929,SSS+,310,310,new,ゲーム＆バラエティ,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,しゅ～しん？変身☆ハカイシンzzZ__dx__master,しゅ～しん？変身☆ハカイシンzzZ,しゅ～しん？変身☆ハカイシンzzZ,しゅ~しん?変身☆ハカイシンzzZ,master,13+,13.8,dx,100.788,SSS+,310,310,new,niconico＆ボーカロイド,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,メズマライザー__dx__remaster,メズマライザー,メズマライザー,メズマライザー,remaster,13+,13.8,dx,100.7564,SSS+,310,310,new,niconico＆ボーカロイド,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,電光刹歌__dx__master,電光刹歌,電光刹歌,電光刹歌,master,13+,13.8,dx,100.7265,SSS+,310,310,new,niconico＆ボーカロイド,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,ウタヒメナイトストーム__dx__master,ウタヒメナイトストーム,ウタヒメナイトストーム,ウタヒメナイトストーム,master,13+,13.8,dx,100.6392,SSS+,310,310,new,maimai,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,Eternal Return__dx__master,Eternal Return,Eternal Return,Eternal Return,master,13+,13.8,dx,100.633,SSS+,310,310,new,maimai,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,トレジャーガーデン__dx__master,トレジャーガーデン,トレジャーガーデン,トレジャーガーデン,master,13+,13.8,dx,100.5923,SSS+,310,310,new,niconico＆ボーカロイド,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,crazy (about you)__dx__master,crazy (about you),crazy (about you),crazy (about you),master,13+,13.7,dx,100.5486,SSS+,310,308,new,オンゲキ＆CHUNITHM,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,BULK UP (GAME EXCLUSIVE EDIT)__dx__master,BULK UP (GAME EXCLUSIVE EDIT),BULK UP (GAME EXCLUSIVE EDIT),BULK UP (GAME EXCLUSIVE EDIT),master,14,14.2,dx,100.6779,SSS+,319,319,old,ゲーム＆バラエティ,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,Chronomia__dx__master,Chronomia,Chronomia,Chronomia,master,14,14.2,dx,100.5514,SSS+,319,319,old,ゲーム＆バラエティ,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,Cthugha__dx__master,Cthugha,Cthugha,Cthugha,master,14,14.2,dx,100.534,SSS+,319,319,old,ゲーム＆バラエティ,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,Don't Fight The Music__dx__master,Don't Fight The Music,Don't Fight The Music,Don't Fight The Music,master,14,14.1,dx,100.5467,SSS+,317,317,old,オンゲキ＆CHUNITHM,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,R'N'R Monsta__dx__master,R'N'R Monsta,R'N'R Monsta,R'N'R Monsta,master,14,14.1,dx,100.5006,SSS+,317,317,old,オンゲキ＆CHUNITHM,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,INFiNiTE ENERZY -Overdoze-__dx__master,INFiNiTE ENERZY -Overdoze-,INFiNiTE ENERZY -Overdoze-,INFiNiTE ENERZY -Overdoze-,master,14,14.0,dx,100.7296,SSS+,315,315,old,ゲーム＆バラエティ,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,一か罰__dx__remaster,一か罰,一か罰,一か罰,remaster,14,14.0,dx,100.7295,SSS+,315,315,old,maimai,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,WE'RE BACK!!__dx__master,WE'RE BACK!!,WE'RE BACK!!,WE'RE BACK!!,master,14,14.0,dx,100.6412,SSS+,315,315,old,オンゲキ＆CHUNITHM,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,Starry Colors__dx__master,Starry Colors,Starry Colors,Starry Colors,master,14,14.0,dx,100.6203,SSS+,315,315,old,maimai,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,Horoscope Express__dx__master,Horoscope Express,Horoscope Express,Horoscope Express,master,14,14.0,dx,100.5832,SSS+,315,315,old,maimai,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,パラマウント☆ショータイム！！__dx__master,パラマウント☆ショータイム！！,パラマウント☆ショータイム！！,パラマウント☆ショータイム!!,master,14,14.0,dx,100.5093,SSS+,315,315,old,maimai,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,BATTLE NO.1__dx__master,BATTLE NO.1,BATTLE NO.1,BATTLE NO.1,master,14,14.5,dx,100.1122,SSS,313,313,old,ゲーム＆バラエティ,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,Bloody Trail__dx__master,Bloody Trail,Bloody Trail,Bloody Trail,master,14,14.5,dx,100.0407,SSS,313,313,old,maimai,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,QUATTUORUX__dx__master,QUATTUORUX,QUATTUORUX,QUATTUORUX,master,14,14.5,dx,100.0051,SSS,313,313,old,ゲーム＆バラエティ,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,Raven Emperor__dx__master,Raven Emperor,Raven Emperor,Raven Emperor,master,14,14.5,dx,100.0046,SSS,313,313,old,maimai,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,Löschen__dx__master,Löschen,Löschen,Löschen,master,13+,13.9,dx,100.6951,SSS+,312,312,old,ゲーム＆バラエティ,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,蒼穹舞楽__dx__master,蒼穹舞楽,蒼穹舞楽,蒼穹舞楽,master,13+,13.9,dx,100.6891,SSS+,312,312,old,maimai,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,RE:INCARNATED DRAGNER__dx__master,RE:INCARNATED DRAGNER,RE:INCARNATED DRAGNER,RE:INCARNATED DRAGNER,master,13+,13.9,dx,100.6797,SSS+,312,312,old,maimai,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,スーパーシンメトリー__dx__master,スーパーシンメトリー,スーパーシンメトリー,スーパーシンメトリー,master,13+,13.9,dx,100.6687,SSS+,312,312,old,ゲーム＆バラエティ,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,少女幻葬戦慄曲 ～ Necro Fantasia__std__master,少女幻葬戦慄曲 ～ Necro Fantasia,少女幻葬戦慄曲 ～ Necro Fantasia,少女幻葬戦慄曲 ~ Necro Fantasia,master,13+,13.9,std,100.6426,SSS+,312,312,old,東方Project,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,病み垢ステロイド__dx__master,病み垢ステロイド,病み垢ステロイド,病み垢ステロイド,master,13+,13.8,dx,100.6321,SSS+,312,310,old,niconico＆ボーカロイド,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,マツヨイナイトバグ__dx__master,マツヨイナイトバグ,マツヨイナイトバグ,マツヨイナイトバグ,master,13+,13.9,dx,100.5482,SSS+,312,312,old,東方Project,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,ハードコア・シンドローム__dx__master,ハードコア・シンドローム,ハードコア・シンドローム,ハードコア・シンドローム,master,13+,13.9,dx,100.5412,SSS+,312,312,old,オンゲキ＆CHUNITHM,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,Edelweiss__dx__master,Edelweiss,Edelweiss,Edelweiss,master,13+,13.9,dx,100.5283,SSS+,312,312,old,maimai,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,Destiny Runner__dx__master,Destiny Runner,Destiny Runner,Destiny Runner,master,13+,13.9,dx,100.5144,SSS+,312,312,old,東方Project,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,Armageddon__dx__master,Armageddon,Armageddon,Armageddon,master,13+,13.9,dx,100.5096,SSS+,312,312,old,東方Project,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,Comet Panto Men!__dx__master,Comet Panto Men!,Comet Panto Men!,Comet Panto Men!,master,13+,13.9,dx,100.5073,SSS+,312,312,old,maimai,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,YURUSHITE__dx__master,YURUSHITE,YURUSHITE,YURUSHITE,master,14,14.4,dx,100.4254,SSS,312,312,old,オンゲキ＆CHUNITHM,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,Energizing Flame__dx__master,Energizing Flame,Energizing Flame,Energizing Flame,master,14,14.4,dx,100.4164,SSS,312,312,old,maimai,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,ARAIS__dx__master,ARAIS,ARAIS,ARAIS,master,14,14.4,dx,100.3233,SSS,312,312,old,maimai,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,スピカの天秤__dx__master,スピカの天秤,スピカの天秤,スピカの天秤,master,14,14.4,dx,100.2633,SSS,311,311,old,オンゲキ＆CHUNITHM,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,FLUFFY FLASH__dx__master,FLUFFY FLASH,FLUFFY FLASH,FLUFFY FLASH,master,14,14.4,dx,100.1661,SSS,311,311,old,オンゲキ＆CHUNITHM,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,#狂った民族２ PRAVARGYAZOOQA__dx__master,#狂った民族２ PRAVARGYAZOOQA,#狂った民族２ PRAVARGYAZOOQA,#狂った民族2 PRAVARGYAZOOQA,master,14,14.4,dx,100.1095,SSS,311,311,old,maimai,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,Re：End of a Dream__dx__master,Re：End of a Dream,Re：End of a Dream,Re:End of a Dream,master,14,14.4,dx,100.0043,SSS,311,311,old,ゲーム＆バラエティ,,,False
tofu0417tw,https://maimai.shiftpsh.com/profile/tofu0417tw/home,15638,15500-15999,OMAKENO Stroke__dx__master,OMAKENO Stroke,OMAKENO Stroke,OMAKENO Stroke,master,13+,13.8,dx,100.8991,SSS+,310,310,old,ゲーム＆バラエティ,,,False
treff,https://maimai.shiftpsh.com/profile/treff/home,15401,15000-15499,電光刹歌__dx__master,電光刹歌,電光刹歌,電光刹歌,master,13+,13.8,dx,100.65,SSS+,310,310,new,niconico＆ボーカロイド,,,False
treff,https://maimai.shiftpsh.com/profile/treff/home,15401,15000-15499,ありきたりな恋の歌__dx__master,ありきたりな恋の歌,ありきたりな恋の歌,ありきたりな恋の歌,master,13+,13.7,dx,100.5714,SSS+,310,308,new,niconico＆ボーカロイド,,,False
treff,https://maimai.shiftpsh.com/profile/treff/home,15401,15000-15499,Luminescence__dx__master,Luminescence,Luminescence,Luminescence,master,13+,13.8,dx,100.5071,SSS+,310,310,new,ゲーム＆バラエティ,,,False
treff,https://maimai.shiftpsh.com/profile/treff/home,15401,15000-15499,M@GICAL☆CURE! LOVE ♥ SHOT!__dx__master,M@GICAL☆CURE! LOVE ♥ SHOT!,M@GICAL☆CURE! LOVE ♥ SHOT!,M@GICAL☆CURE! LOVE ♥ SHOT!,master,13+,13.6,dx,100.7313,SSS+,308,306,new,niconico＆ボーカロイド,,,False
treff,https://maimai.shiftpsh.com/profile/treff/home,15401,15000-15499,エンジェル ドリーム__dx__master,エンジェル ドリーム,エンジェル ドリーム,エンジェル ドリーム,master,13+,13.6,dx,100.6555,SSS+,308,306,new,ゲーム＆バラエティ,,,False
treff,https://maimai.shiftpsh.com/profile/treff/home,15401,15000-15499,み　む　かｩ　わ　ナ　イ　ス　ト　ラ　イ__dx__master,み　む　かｩ　わ　ナ　イ　ス　ト　ラ　イ,み　む　かｩ　わ　ナ　イ　ス　ト　ラ　イ,み む かゥ わ ナ イ ス ト ラ イ,master,13+,13.7,dx,100.6467,SSS+,308,308,new,niconico＆ボーカロイド,,,False
treff,https://maimai.shiftpsh.com/profile/treff/home,15401,15000-15499,テトリス__dx__remaster,テトリス,テトリス,テトリス,remaster,13+,13.7,dx,100.617,SSS+,308,308,new,niconico＆ボーカロイド,,,False
treff,https://maimai.shiftpsh.com/profile/treff/home,15401,15000-15499,なんかノイズにきこえる__dx__master,なんかノイズにきこえる,なんかノイズにきこえる,なんかノイズにきこえる,master,13+,13.7,dx,100.5857,SSS+,308,308,new,オンゲキ＆CHUNITHM,,,False
treff,https://maimai.shiftpsh.com/profile/treff/home,15401,15000-15499,うぇいびー__dx__remaster,うぇいびー,うぇいびー,うぇいびー,remaster,13+,13.7,dx,100.5354,SSS+,308,308,new,POPS＆アニメ,,,False
treff,https://maimai.shiftpsh.com/profile/treff/home,15401,15000-15499,Fraq__dx__master,Fraq,Fraq,Fraq,master,13+,13.7,dx,100.5248,SSS+,308,308,new,maimai,,,False
treff,https://maimai.shiftpsh.com/profile/treff/home,15401,15000-15499,CiRCLE CAMPAiGN__dx__master,CiRCLE CAMPAiGN,CiRCLE CAMPAiGN,CiRCLE CAMPAiGN,master,13+,13.7,dx,100.5062,SSS+,308,308,new,maimai,,,False
treff,https://maimai.shiftpsh.com/profile/treff/home,15401,15000-15499,どんぐりGAME__dx__master,どんぐりGAME,どんぐりGAME,どんぐりGAME,master,13+,13.6,dx,100.6173,SSS+,306,306,new,POPS＆アニメ,,,False
treff,https://maimai.shiftpsh.com/profile/treff/home,15401,15000-15499,ホラフキパペット__dx__master,ホラフキパペット,ホラフキパペット,ホラフキパペット,master,13+,13.6,dx,100.5328,SSS+,306,306,new,POPS＆アニメ,,,False
treff,https://maimai.shiftpsh.com/profile/treff/home,15401,15000-15499,命テステス__dx__master,命テステス,命テステス,命テステス,master,13+,13.6,dx,100.5265,SSS+,306,306,new,niconico＆ボーカロイド,,,False
treff,https://maimai.shiftpsh.com/profile/treff/home,15401,15000-15499,㋰責任集合体__dx__master,㋰責任集合体,㋰責任集合体,ム責任集合体,master,13,13.4,dx,100.6485,SSS+,303,301,new,niconico＆ボーカロイド,,,False
treff,https://maimai.shiftpsh.com/profile/treff/home,15401,15000-15499,病み垢ステロイド__dx__master,病み垢ステロイド,病み垢ステロイド,病み垢ステロイド,master,13+,13.8,dx,100.755,SSS+,312,310,old,niconico＆ボーカロイド,,,False
treff,https://maimai.shiftpsh.com/profile/treff/home,15401,15000-15499,Last Samurai__dx__master,Last Samurai,Last Samurai,Last Samurai,master,13+,13.9,dx,100.519,SSS+,312,312,old,maimai,,,False
treff,https://maimai.shiftpsh.com/profile/treff/home,15401,15000-15499,ずんだパーリナイ__dx__master,ずんだパーリナイ,ずんだパーリナイ,ずんだパーリナイ,master,13+,13.7,dx,100.683,SSS+,310,308,old,niconico＆ボーカロイド,,,False
treff,https://maimai.shiftpsh.com/profile/treff/home,15401,15000-15499,Knight Rider__dx__master,Knight Rider,Knight Rider,Knight Rider,master,13+,13.8,dx,100.6295,SSS+,310,310,old,ゲーム＆バラエティ,,,False
treff,https://maimai.shiftpsh.com/profile/treff/home,15401,15000-15499,エゴロック__dx__master,エゴロック,エゴロック,エゴロック,master,13+,13.8,dx,100.586,SSS+,310,310,old,niconico＆ボーカロイド,,,False
treff,https://maimai.shiftpsh.com/profile/treff/home,15401,15000-15499,Final Step!__dx__master,Final Step!,Final Step!,Final Step!,master,13+,13.8,dx,100.5715,SSS+,310,310,old,ゲーム＆バラエティ,,,False
treff,https://maimai.shiftpsh.com/profile/treff/home,15401,15000-15499,Rainbow Rush Story__dx__master,Rainbow Rush Story,Rainbow Rush Story,Rainbow Rush Story,master,13+,13.8,dx,100.568,SSS+,310,310,old,maimai,,,False
treff,https://maimai.shiftpsh.com/profile/treff/home,15401,15000-15499,How To Make 音ゲ～曲！__dx__master,How To Make 音ゲ～曲！,How To Make 音ゲ～曲！,How To Make 音ゲ~曲!,master,13+,13.7,dx,100.5546,SSS+,310,308,old,ゲーム＆バラエティ,,,False
treff,https://maimai.shiftpsh.com/profile/treff/home,15401,15000-15499,Last Kingdom__dx__master,Last Kingdom,Last Kingdom,Last Kingdom,master,13+,13.8,dx,100.5487,SSS+,310,310,old,オンゲキ＆CHUNITHM,,,False
treff,https://maimai.shiftpsh.com/profile/treff/home,15401,15000-15499,enchanted wanderer__dx__master,enchanted wanderer,enchanted wanderer,enchanted wanderer,master,13+,13.8,dx,100.5456,SSS+,310,310,old,maimai,,,False
treff,https://maimai.shiftpsh.com/profile/treff/home,15401,15000-15499,OMAKENO Stroke__dx__master,OMAKENO Stroke,OMAKENO Stroke,OMAKENO Stroke,master,13+,13.8,dx,100.5295,SSS+,310,310,old,ゲーム＆バラエティ,,,False
treff,https://maimai.shiftpsh.com/profile/treff/home,15401,15000-15499,INTERNET YAMERO__dx__remaster,INTERNET YAMERO,INTERNET YAMERO,INTERNET YAMERO,remaster,13+,13.8,dx,100.5235,SSS+,310,310,old,POPS＆アニメ,,,False
treff,https://maimai.shiftpsh.com/profile/treff/home,15401,15000-15499,Altale__std__master,Altale,Altale,Altale,master,13+,13.7,std,100.7968,SSS+,308,308,old,ゲーム＆バラエティ,,,False
treff,https://maimai.shiftpsh.com/profile/treff/home,15401,15000-15499,きゅうくらりん__dx__master,きゅうくらりん,きゅうくらりん,きゅうくらりん,master,13+,13.7,dx,100.7106,SSS+,308,308,old,niconico＆ボーカロイド,,,False
treff,https://maimai.shiftpsh.com/profile/treff/home,15401,15000-15499,バベル__dx__master,バベル,バベル,バベル,master,13+,13.7,dx,100.6934,SSS+,308,308,old,niconico＆ボーカロイド,,,False
